akthst,linientext,total_trips,avg_delay,median_delay,pct_high_delay,delay_group,delay_color,longitude,latitude
4567001,E80,3,1.49,3.05,0.0,0-5 (Slight),#F1C40F,7.569619,51.959607
4567001,Hä+G,50,1.6063999999999998,1.8,2.0,0-5 (Slight),#F1C40F,7.569619,51.959607
4567001,N80,95,1.8125263157894738,1.17,7.368421052631578,0-5 (Slight),#F1C40F,7.569619,51.959607
4583101,19,195,2.893230769230769,1.87,22.564102564102566,0-5 (Slight),#F1C40F,7.614072,51.999774
4583101,9,151,2.5076821192052976,1.97,15.2317880794702,0-5 (Slight),#F1C40F,7.614072,51.999774
4584101,15,418,2.0093062200956937,0.645,13.875598086124402,0-5 (Slight),#F1C40F,7.608435,51.99747
4584101,19,222,2.556621621621622,2.53,11.26126126126126,0-5 (Slight),#F1C40F,7.608435,51.99747
4584101,6,22,5.1045454545454545,4.925,45.45454545454545,5-10 (Moderate),#E67E22,7.608435,51.99747
4584101,8,35,4.196571428571429,4.32,34.285714285714285,0-5 (Slight),#F1C40F,7.608435,51.99747
4584101,9,144,3.292569444444444,2.7,20.13888888888889,0-5 (Slight),#F1C40F,7.608435,51.99747
4584101,N81,41,2.98,3.17,4.878048780487805,0-5 (Slight),#F1C40F,7.608435,51.99747
4585001,15,624,2.4086538461538463,1.665,12.5,0-5 (Slight),#F1C40F,7.602791,51.996913
4585001,17,3259,0.41473151273396747,0.0,3.7434795949677815,0-5 (Slight),#F1C40F,7.602791,51.996913
4585001,19,405,2.5555555555555554,1.95,16.790123456790123,0-5 (Slight),#F1C40F,7.602791,51.996913
4585001,6,116,3.763448275862069,3.2649999999999997,36.206896551724135,0-5 (Slight),#F1C40F,7.602791,51.996913
4585001,8,116,1.869741379310345,0.0,18.96551724137931,0-5 (Slight),#F1C40F,7.602791,51.996913
4585001,9,1184,2.260456081081081,1.275,15.287162162162163,0-5 (Slight),#F1C40F,7.602791,51.996913
4585001,E81,5,2.0780000000000003,2.17,0.0,0-5 (Slight),#F1C40F,7.602791,51.996913
4585001,N81,138,3.109927536231884,2.08,15.217391304347828,0-5 (Slight),#F1C40F,7.602791,51.996913
4585101,9,4355,0.6288702640642939,0.0,5.510907003444316,0-5 (Slight),#F1C40F,7.606371,52.001548
4586001,14,5540,0.6629296028880867,0.0,3.8267148014440435,0-5 (Slight),#F1C40F,7.589978,51.949588
4587101,2,693,2.46008658008658,2.12,14.14141414141414,0-5 (Slight),#F1C40F,7.602703,51.956359
4588101,11,681,2.3834067547723934,0.42,16.740088105726873,0-5 (Slight),#F1C40F,7.595155,51.965049
4588101,5,1011,1.7331552917903066,0.47,16.716122650840752,0-5 (Slight),#F1C40F,7.595155,51.965049
4588101,E5,12,2.0100000000000002,2.24,0.0,0-5 (Slight),#F1C40F,7.595155,51.965049
4588101,E80,3,1.8033333333333335,1.83,0.0,0-5 (Slight),#F1C40F,7.595155,51.965049
4588101,N80,275,0.4356363636363636,-0.2,7.2727272727272725,0-5 (Slight),#F1C40F,7.595155,51.965049
4589101,11,1110,2.6629639639639637,2.0,8.91891891891892,0-5 (Slight),#F1C40F,7.582947,51.965709
4589101,5,802,3.569600997506235,3.05,11.596009975062344,0-5 (Slight),#F1C40F,7.582947,51.965709
4589101,E5,13,4.584615384615384,4.67,23.076923076923077,0-5 (Slight),#F1C40F,7.582947,51.965709
4589101,E80,2,2.6900000000000004,2.6900000000000004,50.0,0-5 (Slight),#F1C40F,7.582947,51.965709
4589101,N80,170,1.691,1.1549999999999998,4.117647058823529,0-5 (Slight),#F1C40F,7.582947,51.965709
4590101,11,1205,1.7135850622406639,1.02,6.8879668049792535,0-5 (Slight),#F1C40F,7.571419,51.974025
4590101,E85,2,1.99,1.99,0.0,0-5 (Slight),#F1C40F,7.571419,51.974025
4590101,Hä+G,7,1.052857142857143,0.98,0.0,0-5 (Slight),#F1C40F,7.571419,51.974025
4590101,N85,140,3.072571428571429,2.425,14.285714285714285,0-5 (Slight),#F1C40F,7.571419,51.974025
4591101,11,650,2.487230769230769,0.49,18.153846153846153,0-5 (Slight),#F1C40F,7.575216,51.97262
4591101,E85,2,2.465,2.465,0.0,0-5 (Slight),#F1C40F,7.575216,51.97262
4591101,Hä+G,8,2.45625,2.61,0.0,0-5 (Slight),#F1C40F,7.575216,51.97262
4591101,N85,207,2.8317391304347823,2.33,7.729468599033816,0-5 (Slight),#F1C40F,7.575216,51.97262
4591501,E85,2,1.2650000000000001,1.2650000000000001,0.0,0-5 (Slight),#F1C40F,7.574281,51.975584
4591501,N85,654,1.4077522935779816,0.91,3.058103975535168,0-5 (Slight),#F1C40F,7.574281,51.975584
4592101,19,515,2.1874757281553396,1.17,14.951456310679612,0-5 (Slight),#F1C40F,7.620125,51.993255
4592101,6,22,5.398181818181818,4.75,40.909090909090914,5-10 (Moderate),#E67E22,7.620125,51.993255
4592101,8,24,1.8075,0.1,25.0,0-5 (Slight),#F1C40F,7.620125,51.993255
4593101,19,364,3.06271978021978,2.2649999999999997,18.681318681318682,0-5 (Slight),#F1C40F,7.634372,51.995285
4593101,6,50,3.8975999999999997,3.035,48.0,0-5 (Slight),#F1C40F,7.634372,51.995285
4593101,8,23,3.005652173913043,2.1,39.130434782608695,0-5 (Slight),#F1C40F,7.634372,51.995285
4594101,17,683,5.67203513909224,3.0,40.55636896046852,5-10 (Moderate),#E67E22,7.606474,51.993926
4594101,19,337,3.4062017804154308,2.63,22.551928783382788,0-5 (Slight),#F1C40F,7.606474,51.993926
4595101,15,812,1.9655172413793103,1.4,8.74384236453202,0-5 (Slight),#F1C40F,7.612418,51.99784
4595101,19,272,3.228933823529412,2.97,13.602941176470587,0-5 (Slight),#F1C40F,7.612418,51.99784
4595101,6,18,3.8827777777777777,4.275,44.44444444444444,0-5 (Slight),#F1C40F,7.612418,51.99784
4595101,8,16,2.2800000000000002,0.24000000000000002,31.25,0-5 (Slight),#F1C40F,7.612418,51.99784
4595101,9,170,4.488352941176471,4.025,21.764705882352942,0-5 (Slight),#F1C40F,7.612418,51.99784
4595101,E81,3,1.5366666666666664,3.15,0.0,0-5 (Slight),#F1C40F,7.612418,51.99784
4595101,N81,38,2.42,3.025,10.526315789473683,0-5 (Slight),#F1C40F,7.612418,51.99784
4596101,16,771,1.4567185473411155,0.82,5.706874189364462,0-5 (Slight),#F1C40F,7.600305,51.996395
4596101,17,482,1.3225103734439836,-0.57,4.979253112033195,0-5 (Slight),#F1C40F,7.600305,51.996395
4596101,19,451,2.430221729490022,1.18,18.181818181818183,0-5 (Slight),#F1C40F,7.600305,51.996395
4596101,9,1035,1.5294106280193238,0.77,8.599033816425122,0-5 (Slight),#F1C40F,7.600305,51.996395
4596101,N81,264,1.5279545454545453,1.65,3.0303030303030303,0-5 (Slight),#F1C40F,7.600305,51.996395
4597101,15,794,1.9993324937027708,0.375,11.964735516372796,0-5 (Slight),#F1C40F,7.592289,52.000843
4597101,16,1272,3.5840408805031445,1.85,33.33333333333333,0-5 (Slight),#F1C40F,7.592289,52.000843
4597101,E81,1,4.42,4.42,0.0,0-5 (Slight),#F1C40F,7.592289,52.000843
4597101,N81,596,3.0979362416107383,3.82,16.946308724832214,0-5 (Slight),#F1C40F,7.592289,52.000843
4598101,2,275,3.2687636363636363,3.82,9.454545454545455,0-5 (Slight),#F1C40F,7.597151,51.971015
4598101,E85,1,0.35,0.35,0.0,0-5 (Slight),#F1C40F,7.597151,51.971015
4598101,N85,498,0.7087951807228916,0.15,4.819277108433735,0-5 (Slight),#F1C40F,7.597151,51.971015
4599101,2,407,2.5788943488943485,2.87,13.513513513513514,0-5 (Slight),#F1C40F,7.596659,51.969111
4600101,11,836,2.455227272727273,1.3,15.789473684210526,0-5 (Slight),#F1C40F,7.564956,51.973993
4600101,12,109,0.5730275229357799,0.0,2.7522935779816518,0-5 (Slight),#F1C40F,7.564956,51.973993
4600101,5,847,3.4620188902007083,3.38,8.500590318772137,0-5 (Slight),#F1C40F,7.564956,51.973993
4600101,E5,7,4.288571428571428,4.92,42.857142857142854,0-5 (Slight),#F1C40F,7.564956,51.973993
4600101,E80,7,0.7300000000000001,0.12,0.0,0-5 (Slight),#F1C40F,7.564956,51.973993
4600101,E85,5,0.238,0.3,0.0,0-5 (Slight),#F1C40F,7.564956,51.973993
4600101,Hä+G,32,-2.539375,-0.615,3.125,< 0 (Early/On-time),#2ECC71,7.564956,51.973993
4600101,N80,251,2.090239043824701,1.95,5.9760956175298805,0-5 (Slight),#F1C40F,7.564956,51.973993
4600101,N85,586,0.6646928327645051,0.15,5.972696245733788,0-5 (Slight),#F1C40F,7.564956,51.973993
4601101,17,325,2.203446153846154,2.33,11.692307692307692,0-5 (Slight),#F1C40F,7.615462,51.993239
4601101,19,297,2.3542087542087544,2.07,12.457912457912458,0-5 (Slight),#F1C40F,7.615462,51.993239
4601101,6,34,3.0620588235294117,3.78,20.588235294117645,0-5 (Slight),#F1C40F,7.615462,51.993239
4601101,8,10,2.87,3.575,0.0,0-5 (Slight),#F1C40F,7.615462,51.993239
4602101,11,1027,2.5997078870496595,1.92,10.710808179162608,0-5 (Slight),#F1C40F,7.569879,51.975381
4602101,E85,4,1.125,1.075,0.0,0-5 (Slight),#F1C40F,7.569879,51.975381
4602101,Hä+G,142,0.043309859154929575,0.32,0.0,0-5 (Slight),#F1C40F,7.569879,51.975381
4602101,N85,136,2.364779411764706,1.03,23.52941176470588,0-5 (Slight),#F1C40F,7.569879,51.975381
4603101,11,548,2.770328467153285,2.02,12.59124087591241,0-5 (Slight),#F1C40F,7.562693,51.967821
4603101,12,11,-0.21,0.12,0.0,< 0 (Early/On-time),#2ECC71,7.562693,51.967821
4603101,E80,5,1.704,1.03,20.0,0-5 (Slight),#F1C40F,7.562693,51.967821
4603101,Hä+G,8,2.58125,2.71,0.0,0-5 (Slight),#F1C40F,7.562693,51.967821
4603101,N80,301,0.49926910299003324,0.15,2.6578073089700998,0-5 (Slight),#F1C40F,7.562693,51.967821
4607101,17,286,2.0705594405594403,1.0750000000000002,11.888111888111888,0-5 (Slight),#F1C40F,7.620796,51.98965
4610101,5,1096,3.276888686131387,2.9,11.587591240875913,0-5 (Slight),#F1C40F,7.542937,51.987706
4610101,E5,14,3.767857142857143,4.625,14.285714285714285,0-5 (Slight),#F1C40F,7.542937,51.987706
4610101,E85,8,1.42875,1.745,0.0,0-5 (Slight),#F1C40F,7.542937,51.987706
4610101,N85,271,2.6172324723247233,1.68,21.771217712177123,0-5 (Slight),#F1C40F,7.542937,51.987706
4614101,1,1243,2.1089058728881738,1.75,9.17135961383749,0-5 (Slight),#F1C40F,7.552161,51.952773
4614101,20,246,2.2715853658536584,2.1900000000000004,9.34959349593496,0-5 (Slight),#F1C40F,7.552161,51.952773
4614101,E1,15,2.6820000000000004,2.22,26.666666666666668,0-5 (Slight),#F1C40F,7.552161,51.952773
4614101,E10,40,3.5432499999999996,3.53,27.500000000000004,0-5 (Slight),#F1C40F,7.552161,51.952773
4614101,E80,6,0.9199999999999999,0.285,0.0,0-5 (Slight),#F1C40F,7.552161,51.952773
4614101,N80,319,1.9257993730407525,1.8,4.075235109717868,0-5 (Slight),#F1C40F,7.552161,51.952773
4615101,N85,277,0.6507220216606499,0.0,1.8050541516245486,0-5 (Slight),#F1C40F,7.563501,51.973252
4616101,5,387,2.9212403100775193,1.4,20.41343669250646,0-5 (Slight),#F1C40F,7.561644,51.976112
4616101,E5,8,2.0075000000000003,1.935,0.0,0-5 (Slight),#F1C40F,7.561644,51.976112
4616101,E85,1,-0.47,-0.47,0.0,< 0 (Early/On-time),#2ECC71,7.561644,51.976112
4616101,N85,157,1.927324840764331,1.62,3.1847133757961785,0-5 (Slight),#F1C40F,7.561644,51.976112
4617101,2,420,1.5606904761904763,-0.15,3.0952380952380953,0-5 (Slight),#F1C40F,7.592306,51.974814
4618101,2,144,2.6932638888888887,2.65,21.52777777777778,0-5 (Slight),#F1C40F,7.594818,51.976438
4619001,2,1168,5.24429794520548,6.8,55.13698630136986,5-10 (Moderate),#E67E22,7.597531,51.975426
4623101,4,604,1.491953642384106,0.93,9.7682119205298,0-5 (Slight),#F1C40F,7.670141,52.01634
4623101,E12,9,3.198888888888889,2.23,22.22222222222222,0-5 (Slight),#F1C40F,7.670141,52.01634
4623101,N82,2,-0.28500000000000003,-0.28500000000000003,0.0,< 0 (Early/On-time),#2ECC71,7.670141,52.01634
4624101,4,520,1.9186538461538463,1.23,10.961538461538462,0-5 (Slight),#F1C40F,7.667708,52.019704
4624101,E12,2,2.235,2.235,0.0,0-5 (Slight),#F1C40F,7.667708,52.019704
4624101,E4,1,6.22,6.22,100.0,5-10 (Moderate),#E67E22,7.667708,52.019704
4624101,N82,3,1.02,1.08,0.0,0-5 (Slight),#F1C40F,7.667708,52.019704
4625101,4,401,2.176059850374065,0.93,22.443890274314214,0-5 (Slight),#F1C40F,7.672328,52.012807
4625101,E12,2,6.390000000000001,6.390000000000001,100.0,5-10 (Moderate),#E67E22,7.672328,52.012807
4625301,4,527,3.4239278937381408,2.53,15.749525616698293,0-5 (Slight),#F1C40F,7.673503,52.008887
4625301,E12,4,3.5275,3.62,0.0,0-5 (Slight),#F1C40F,7.673503,52.008887
4626102,4,142,2.3876760563380284,2.78,2.8169014084507045,0-5 (Slight),#F1C40F,7.673164,52.027427
4626102,E12,3,3.973333333333333,3.87,0.0,0-5 (Slight),#F1C40F,7.673164,52.027427
4626301,4,185,3.968054054054054,3.1,25.945945945945947,0-5 (Slight),#F1C40F,7.673756,52.02637
4626301,E4,1,4.85,4.85,0.0,0-5 (Slight),#F1C40F,7.673756,52.02637
4626301,N82,2,1.3,1.3,0.0,0-5 (Slight),#F1C40F,7.673756,52.02637
4626501,4,481,4.391101871101871,2.37,36.17463617463618,0-5 (Slight),#F1C40F,7.676927,52.028257
4626501,N82,1,0.27,0.27,0.0,0-5 (Slight),#F1C40F,7.676927,52.028257
4627101,4,413,2.643535108958838,1.87,13.559322033898304,0-5 (Slight),#F1C40F,7.671023,52.024585
4627101,E12,4,6.7525,3.415,25.0,5-10 (Moderate),#E67E22,7.671023,52.024585
4627101,E4,2,8.780000000000001,8.780000000000001,100.0,5-10 (Moderate),#E67E22,7.671023,52.024585
4627101,N82,1,1.08,1.08,0.0,0-5 (Slight),#F1C40F,7.671023,52.024585
4628102,4,86,3.005,3.6,3.488372093023256,0-5 (Slight),#F1C40F,7.673412,52.029455
4628102,E12,3,3.47,4.98,0.0,0-5 (Slight),#F1C40F,7.673412,52.029455
4630102,4,6323,0.8942242606357742,0.0,9.362644314407719,0-5 (Slight),#F1C40F,7.676429,52.030245
4630102,E12,12,1.0925,1.04,0.0,0-5 (Slight),#F1C40F,7.676429,52.030245
4630102,E4,1,6.87,6.87,100.0,5-10 (Moderate),#E67E22,7.676429,52.030245
4630102,N82,11,1.6654545454545455,0.07,0.0,0-5 (Slight),#F1C40F,7.676429,52.030245
4631101,19,358,2.0153631284916202,0.57,16.480446927374302,0-5 (Slight),#F1C40F,7.664665,51.990708
4631101,4,591,3.629983079526227,3.13,16.412859560067684,0-5 (Slight),#F1C40F,7.664665,51.990708
4631101,E12,32,3.7271875,2.275,37.5,0-5 (Slight),#F1C40F,7.664665,51.990708
4631101,E4,27,0.4737037037037037,0.0,3.7037037037037033,0-5 (Slight),#F1C40F,7.664665,51.990708
4631101,E82,14,0.5514285714285715,0.3,0.0,0-5 (Slight),#F1C40F,7.664665,51.990708
4631101,N82,892,1.1825672645739909,0.0,7.73542600896861,0-5 (Slight),#F1C40F,7.664665,51.990708
4631901,19,402,1.6612437810945275,0.68,14.925373134328357,0-5 (Slight),#F1C40F,7.662704,51.994728
4631901,4,514,3.143307392996109,2.37,19.844357976653697,0-5 (Slight),#F1C40F,7.662704,51.994728
4631901,E12,35,2.870285714285714,1.62,14.285714285714285,0-5 (Slight),#F1C40F,7.662704,51.994728
4631901,E82,16,3.331875,4.48,0.0,0-5 (Slight),#F1C40F,7.662704,51.994728
4631901,N82,436,2.1588532110091743,1.75,14.908256880733944,0-5 (Slight),#F1C40F,7.662704,51.994728
4632101,4,1002,1.8846407185628744,1.0,15.6686626746507,0-5 (Slight),#F1C40F,7.664097,51.997298
4633101,15,689,1.3954426705370102,0.25,7.837445573294629,0-5 (Slight),#F1C40F,7.526631,51.922928
4633101,20,140,2.6012142857142857,1.54,16.428571428571427,0-5 (Slight),#F1C40F,7.526631,51.922928
4633101,E15,11,3.258181818181818,2.35,18.181818181818183,0-5 (Slight),#F1C40F,7.526631,51.922928
4633101,N84,203,1.2266995073891627,0.75,3.4482758620689653,0-5 (Slight),#F1C40F,7.526631,51.922928
4633502,15,588,2.503503401360544,0.83,12.925170068027212,0-5 (Slight),#F1C40F,7.522214,51.923834
4633502,E15,25,3.2908,2.5,16.0,0-5 (Slight),#F1C40F,7.522214,51.923834
4634102,15,647,1.9412210200927358,1.1,9.119010819165378,0-5 (Slight),#F1C40F,7.527242,51.920611
4634102,20,81,2.2835802469135804,0.25,29.629629629629626,0-5 (Slight),#F1C40F,7.527242,51.920611
4634102,E15,4,3.1975,1.2349999999999999,25.0,0-5 (Slight),#F1C40F,7.527242,51.920611
4634102,E84,4,3.6925,3.76,0.0,0-5 (Slight),#F1C40F,7.527242,51.920611
4634102,N84,84,2.673452380952381,2.23,2.380952380952381,0-5 (Slight),#F1C40F,7.527242,51.920611
4635001,15,7081,0.6109843242479875,0.0,5.041660782375371,0-5 (Slight),#F1C40F,7.527407,51.914634
4635001,20,1336,1.6935479041916166,0.0,10.254491017964073,0-5 (Slight),#F1C40F,7.527407,51.914634
4635001,E15,42,2.6645238095238093,2.1399999999999997,11.904761904761903,0-5 (Slight),#F1C40F,7.527407,51.914634
4635001,E84,13,1.9246153846153846,3.08,0.0,0-5 (Slight),#F1C40F,7.527407,51.914634
4635001,N84,1117,0.9293464637421665,0.0,3.5810205908683974,0-5 (Slight),#F1C40F,7.527407,51.914634
4635102,15,384,2.9885416666666664,2.07,19.270833333333336,0-5 (Slight),#F1C40F,7.528392,51.917629
4635102,20,163,0.8423926380368099,0.17,1.8404907975460123,0-5 (Slight),#F1C40F,7.528392,51.917629
4635102,E15,2,2.515,2.515,0.0,0-5 (Slight),#F1C40F,7.528392,51.917629
4635102,E84,2,0.7400000000000001,0.7400000000000001,0.0,0-5 (Slight),#F1C40F,7.528392,51.917629
4635102,N84,151,2.0764900662251655,2.23,4.635761589403973,0-5 (Slight),#F1C40F,7.528392,51.917629
4635502,15,698,3.300014326647564,1.22,25.07163323782235,0-5 (Slight),#F1C40F,7.525148,51.916427
4635502,20,523,2.1183173996175912,1.28,13.001912045889103,0-5 (Slight),#F1C40F,7.525148,51.916427
4635502,E15,18,2.815,1.36,22.22222222222222,0-5 (Slight),#F1C40F,7.525148,51.916427
4635502,E84,9,-0.12555555555555553,-0.7,0.0,< 0 (Early/On-time),#2ECC71,7.525148,51.916427
4635502,N84,323,1.9686996904024767,1.82,7.739938080495357,0-5 (Slight),#F1C40F,7.525148,51.916427
4638101,4,533,1.7263039399624767,1.15,8.442776735459661,0-5 (Slight),#F1C40F,7.666645,52.022265
4638101,E12,5,2.1759999999999997,2.23,0.0,0-5 (Slight),#F1C40F,7.666645,52.022265
4638101,N82,2,3.2249999999999996,3.2249999999999996,0.0,0-5 (Slight),#F1C40F,7.666645,52.022265
4654102,1,840,1.8071309523809524,1.68,4.166666666666666,0-5 (Slight),#F1C40F,7.538214,51.947705
4654102,E1,10,1.9949999999999999,2.01,0.0,0-5 (Slight),#F1C40F,7.538214,51.947705
4654102,E10,7,6.701428571428572,4.4,42.857142857142854,5-10 (Moderate),#E67E22,7.538214,51.947705
4654102,E80,8,1.91875,1.3250000000000002,12.5,0-5 (Slight),#F1C40F,7.538214,51.947705
4654102,N80,164,1.3001219512195121,0.98,3.048780487804878,0-5 (Slight),#F1C40F,7.538214,51.947705
4657102,1,580,1.9557586206896551,1.33,10.0,0-5 (Slight),#F1C40F,7.533062,51.946115
4657102,E1,1,2.93,2.93,0.0,0-5 (Slight),#F1C40F,7.533062,51.946115
4657102,E10,3,10.833333333333334,13.75,66.66666666666666,10-15 (High),#E74C3C,7.533062,51.946115
4657102,E80,3,0.6999999999999998,0.52,0.0,0-5 (Slight),#F1C40F,7.533062,51.946115
4657102,N80,86,2.0396511627906975,1.86,3.488372093023256,0-5 (Slight),#F1C40F,7.533062,51.946115
4659102,1,686,2.0224781341107874,0.5,12.682215743440233,0-5 (Slight),#F1C40F,7.529891,51.944812
4659102,E10,7,1.4557142857142857,0.17,14.285714285714285,0-5 (Slight),#F1C40F,7.529891,51.944812
4659102,E80,2,4.2,4.2,0.0,0-5 (Slight),#F1C40F,7.529891,51.944812
4659102,N80,102,2.772941176470588,2.72,12.745098039215685,0-5 (Slight),#F1C40F,7.529891,51.944812
4660102,10,656,2.4119207317073172,1.67,14.786585365853657,0-5 (Slight),#F1C40F,7.593965,51.938212
4660102,E10,321,1.445233644859813,0.0,10.2803738317757,0-5 (Slight),#F1C40F,7.593965,51.938212
4660102,E8,110,0.5583636363636364,0.0,7.2727272727272725,0-5 (Slight),#F1C40F,7.593965,51.938212
4660102,N83,134,0.7342537313432835,0.24,0.0,0-5 (Slight),#F1C40F,7.593965,51.938212
4661102,20,312,2.1627884615384616,1.36,7.371794871794872,0-5 (Slight),#F1C40F,7.532471,51.955083
4661102,E10,2,8.24,8.24,100.0,5-10 (Moderate),#E67E22,7.532471,51.955083
4661102,N80,103,0.6142718446601942,0.15,4.854368932038835,0-5 (Slight),#F1C40F,7.532471,51.955083
4662102,1,605,1.7341652892561985,0.92,7.43801652892562,0-5 (Slight),#F1C40F,7.5273,51.948375
4662102,20,93,2.1744086021505376,1.28,11.827956989247312,0-5 (Slight),#F1C40F,7.5273,51.948375
4662102,E10,11,6.955454545454546,7.22,72.72727272727273,5-10 (Moderate),#E67E22,7.5273,51.948375
4662102,E80,2,1.31,1.31,0.0,0-5 (Slight),#F1C40F,7.5273,51.948375
4662102,N80,183,0.9119125683060109,0.15,9.836065573770492,0-5 (Slight),#F1C40F,7.5273,51.948375
4662501,1,1402,1.1469686162624821,0.28,5.563480741797433,0-5 (Slight),#F1C40F,7.526606,51.946192
4662501,20,339,2.946843657817109,2.9,16.224188790560472,0-5 (Slight),#F1C40F,7.526606,51.946192
4662501,E1,26,0.1207692307692308,0.1,0.0,0-5 (Slight),#F1C40F,7.526606,51.946192
4662501,E10,29,5.074827586206897,2.3,44.827586206896555,5-10 (Moderate),#E67E22,7.526606,51.946192
4662501,E80,5,3.7560000000000002,3.07,20.0,0-5 (Slight),#F1C40F,7.526606,51.946192
4662501,N80,259,2.255096525096525,2.7,6.94980694980695,0-5 (Slight),#F1C40F,7.526606,51.946192
4666002,1,6171,0.740617403986388,0.0,7.61626964835521,0-5 (Slight),#F1C40F,7.527202,51.954481
4666002,E10,240,2.201,0.42,20.833333333333336,0-5 (Slight),#F1C40F,7.527202,51.954481
4666002,E80,14,0.1592857142857143,-0.665,0.0,0-5 (Slight),#F1C40F,7.527202,51.954481
4666002,Hä+G,97,0.8147422680412372,0.08,3.0927835051546393,0-5 (Slight),#F1C40F,7.527202,51.954481
4666002,N80,1767,0.2585059422750425,0.0,1.8675721561969438,0-5 (Slight),#F1C40F,7.527202,51.954481
4667102,1,1060,2.5298207547169813,1.67,27.830188679245282,0-5 (Slight),#F1C40F,7.530798,51.953779
4667102,E10,46,3.864347826086956,1.625,34.78260869565217,0-5 (Slight),#F1C40F,7.530798,51.953779
4667102,E80,3,0.5533333333333333,0.67,0.0,0-5 (Slight),#F1C40F,7.530798,51.953779
4667102,N80,342,4.434327485380117,2.3600000000000003,37.719298245614034,0-5 (Slight),#F1C40F,7.530798,51.953779
4668102,1,729,2.6567352537722906,1.72,14.266117969821673,0-5 (Slight),#F1C40F,7.530105,51.95119
4668102,20,241,2.1478008298755187,1.78,8.71369294605809,0-5 (Slight),#F1C40F,7.530105,51.95119
4668102,E10,58,2.700172413793103,1.13,10.344827586206897,0-5 (Slight),#F1C40F,7.530105,51.95119
4668102,E80,7,1.3457142857142856,1.23,14.285714285714285,0-5 (Slight),#F1C40F,7.530105,51.95119
4668102,N80,269,1.5569516728624535,1.13,8.550185873605948,0-5 (Slight),#F1C40F,7.530105,51.95119
4669102,10,378,2.3034126984126986,2.415,11.64021164021164,0-5 (Slight),#F1C40F,7.588195,51.93766
4669102,E10,712,12.538567415730338,11.88,96.34831460674157,10-15 (High),#E74C3C,7.588195,51.93766
4669102,E15,6,6.5200000000000005,7.32,50.0,5-10 (Moderate),#E67E22,7.588195,51.93766
4669102,N83,184,1.3757608695652173,1.3,0.5434782608695652,0-5 (Slight),#F1C40F,7.588195,51.93766
4670102,1,615,2.3050406504065037,1.98,10.40650406504065,0-5 (Slight),#F1C40F,7.568086,51.955787
4670102,E1,13,5.510769230769231,5.38,61.53846153846154,5-10 (Moderate),#E67E22,7.568086,51.955787
4670102,E80,7,0.7657142857142857,0.9,0.0,0-5 (Slight),#F1C40F,7.568086,51.955787
4670102,N80,428,2.8076168224299067,0.93,21.962616822429908,0-5 (Slight),#F1C40F,7.568086,51.955787
4670501,1,897,1.3783946488294314,0.27,6.688963210702341,0-5 (Slight),#F1C40F,7.571909,51.957391
4670501,11,10675,1.7868337236533958,0.0,13.292740046838409,0-5 (Slight),#F1C40F,7.571909,51.957391
4670501,12,12,1.7591666666666665,0.47,16.666666666666664,0-5 (Slight),#F1C40F,7.571909,51.957391
4670501,E1,56,3.78625,3.62,26.785714285714285,0-5 (Slight),#F1C40F,7.571909,51.957391
4670501,E80,9,1.818888888888889,2.02,11.11111111111111,0-5 (Slight),#F1C40F,7.571909,51.957391
4670501,N80,226,0.9073893805309734,0.17,7.52212389380531,0-5 (Slight),#F1C40F,7.571909,51.957391
4671102,1,645,1.8069457364341086,1.37,8.372093023255815,0-5 (Slight),#F1C40F,7.577622,51.95959
4671102,12,12,2.544166666666667,3.475,8.333333333333332,0-5 (Slight),#F1C40F,7.577622,51.95959
4672201,5,49,3.259591836734694,3.83,12.244897959183673,0-5 (Slight),#F1C40F,7.550192,51.996849
4672201,E5,8,0.88875,0.965,0.0,0-5 (Slight),#F1C40F,7.550192,51.996849
4672201,N85,90,0.8896666666666667,0.96,1.1111111111111112,0-5 (Slight),#F1C40F,7.550192,51.996849
4673102,5,264,3.051098484848485,2.92,3.0303030303030303,0-5 (Slight),#F1C40F,7.548283,51.995091
4673102,E5,16,0.15375,0.16499999999999998,0.0,0-5 (Slight),#F1C40F,7.548283,51.995091
4673102,N85,348,0.13410919540229885,0.13,0.8620689655172413,0-5 (Slight),#F1C40F,7.548283,51.995091
4674201,19,2235,0.6440939597315436,0.0,7.114093959731544,0-5 (Slight),#F1C40F,7.619517,52.041164
4674201,9,1447,0.9985141672425709,0.0,4.8375950241879755,0-5 (Slight),#F1C40F,7.619517,52.041164
4674201,N81,17,0.8994117647058824,0.0,11.76470588235294,0-5 (Slight),#F1C40F,7.619517,52.041164
4675001,9,54,2.1174074074074074,1.9,16.666666666666664,0-5 (Slight),#F1C40F,7.612893,52.041196
4675002,19,211,2.8226066350710903,2.32,8.056872037914692,0-5 (Slight),#F1C40F,7.613768,52.040297
4675002,9,728,2.160467032967033,1.63,17.032967032967033,0-5 (Slight),#F1C40F,7.613768,52.040297
4676501,19,653,1.6645022970903522,0.98,11.791730474732006,0-5 (Slight),#F1C40F,7.619846,52.036633
4676501,9,317,2.3981388012618297,1.15,18.61198738170347,0-5 (Slight),#F1C40F,7.619846,52.036633
4676501,N81,1,2.45,2.45,0.0,0-5 (Slight),#F1C40F,7.619846,52.036633
4677501,19,70,2.2774285714285716,1.36,1.4285714285714286,0-5 (Slight),#F1C40F,7.621005,52.0325
